skill	0 0.0301205 0.0060241 0.0120482 0 0.222892 0.060241 0.192771 0 0 0.0060241 0.138554 1.30723 0 0.0240964
smex	0 0 0 0 0 0.0662651 0.0542169 0.120482 0 0.0963855 0 0.0662651 0.596386 0 0
stability	0 0 0 0 0 0.0722892 0.0481928 0.126506 0 0.0963855 0 0.0481928 0.608434 0 0
standard	0 0.0120482 0.0120482 0 0.060241 0.0120482 0.0060241 0.0120482 0 0.23494 0.120482 0 2.51205 0 0.0180723
supplements	0 0 0 0 0 0.10241 0.0542169 0.0903614 0 0.108434 0 0.0481928 0.596386 0 0
tech	0 0 0.0060241 0 0 0.0783133 0.0361446 0.0783133 0.0060241 0.114458 0 0.0722892 0.608434 0 0
tortured	0 0 0 0 0 0.0783133 0.0843373 0.138554 0 0.0542169 0 0.0783133 0.566265 0 0
traffic	0.0421687 0.0421687 0 0.0060241 0.0060241 0.0481928 0.060241 0.771084 0.0180723 0.524096 0 0.361446 0.120482 0 0
unlawful	0 0 0 0 0.0060241 0.0662651 0.060241 0.150602 0 0.108434 0 0.0722892 0.536145 0 0
usd	0 0 0.0060241 0 0 0.0903614 0.0421687 0.126506 0 0.114458 0 0.0783133 0.536145 0 0.0060241
verifying	0.0060241 0 0 0.0060241 0 0.060241 0.0722892 0.108434 0 0.0722892 0 0.0421687 0.63253 0 0
vibrant	0 0 0 0.0060241 0 0.0903614 0.0361446 0.0963855 0 0.0722892 0 0.0903614 0.608434 0 0
wales	0.0240964 0 0 0.0180723 0 0.0783133 2.06024 0.0060241 0 0.138554 0 0.126506 0.524096 0.0240964 0
wider	0 0 0.0060241 0 0 0.23494 0.0120482 0.0060241 0 0.120482 0.0421687 0.0542169 1.51807 0.0060241 0
yallastartup	0 0 0 0 0 0.0963855 0.0421687 0.126506 0.0060241 0.114458 0 0.0421687 0.572289 0 0
n	0.0240964 0.0301205 0 0.0180723 0.0120482 0.0120482 0 0.0301205 0 0.192771 0.0240964 0.0180723 0.0120482 0.578313 0.0481928
accepts	0 0.26506 0 0 0 0.0060241 0 0 0.301205 0.060241 0 0 0.0240964 0.343373 0
anniversary	0 1.93373 0.0060241 0 0 0.0481928 0.0361446 0.0542169 0.222892 0.590361 0 0.0120482 0.0783133 0.0180723 0
barack	0 3.27711 0 0.0060241 0 0.240964 0.0120482 0.0481928 1.40361 0.554217 0.216867 0.0180723 0.0120482 0.204819 0.0060241
bush	0 0.0120482 0.0301205 0.0301205 0 0.0060241 0 0.0301205 5.35542 0.0361446 0.319277 0.0542169 0.0301205 0.0421687 0.0542169
conducts	0 0.271084 0 0 0 0.0361446 0.0060241 0.0060241 0.295181 0.060241 0 0 0.0120482 0.313253 0
continuation	0 0.168675 0 0 0 0 0 0.0120482 1.79518 0 0.0120482 0 0 0.0120482 0
crowd	0 0.409639 0.0060241 0 0 0.0060241 0.0060241 0.0060241 1.50602 0.0421687 0.0120482 0 0 0.0060241 0
denver	0 0.873494 0.0120482 0 0 0 0.0060241 0.0120482 1 0.0361446 0.0180723 0.0120482 0 0.0301205 0
eclipsing	0 0.180723 0 0 0 0.0180723 0 0 0.39759 0.0722892 0 0 0.0060241 0.325301 0
epts_US_presidential_nomination_from_the_Democratic_Party$AAA$.html.txt	0 0.240964 0 0 0 0.0421687 0 0 0.337349 0.0963855 0 0 0 0.283133 0
factoring	0 0.23494 0 0 0.0060241 0.0240964 0 0 0.36747 0.0843373 0 0 0.0060241 0.277108 0
format	0 0.271084 0 0.0060241 0 0.0060241 0 0.0060241 0.331325 0.0783133 0 0 0 0.301205 0
gore	0 0.789157 0.0060241 0 0 0 0 0.0060241 0.722892 0.385542 0.0180723 0.0180723 0 0.0481928 0.0060241
imperiled	0 0.481928 0.0060241 0 0 0.0843373 0 0.0120482 1.16265 0.192771 0.0180723 0 0 0.0421687 0
invesco	0 0.596386 0 0 0 0 0 0 1.38554 0 0.0060241 0 0 0.0120482 0
kerry	0 0.216867 0 0 0 0.0180723 0 0 0.283133 0.10241 0 0 0.0060241 0.373494 0
luther	0 0.39759 0 0 0 0.114458 0.0060241 0.0060241 1.29518 0.13253 0.0120482 0 0.0120482 0.0240964 0
mccain	0 1.07229 0.0301205 0 0 0.0903614 0.0060241 0 0.578313 0.198795 0.0060241 0 0 0.0180723 0
networks	0 0.240964 0.0060241 0 0.0060241 0.0120482 0 0.0060241 0.313253 0.0542169 0 0 0 0.361446 0
nielsen	0 0.0361446 0 0 0 0 0 0 0.060241 0.271084 0 0.114458 0 1.51807 0
opponent	0 0.0060241 0.0060241 0 0 0 0 0.0060241 2.95783 0 0 0 0.0060241 0.0180723 0
promise	0 1.98193 0.0120482 0.0060241 0 0.373494 0.0060241 0 0.524096 0.0180723 0.0361446 0 0 0.0060241 0.0361446
standing	0.0120482 0.0060241 0.0120482 0 0.0060241 0 0.0542169 0.0481928 0.457831 4.84337 0.0481928 0.487952 0 0.0240964 0
us	0.060241 0.108434 0.0060241 0.0120482 0 0 0.0120482 0.138554 1.65663 0.650602 0 0.0120482 0 0.343373 0
viewership	0 0.253012 0 0 0 0.0180723 0 0 0.26506 0.114458 0 0 0.0060241 0.343373 0
_City_mayor_Rocky_Anderson_announces_presidential_bid$AAA$.html.txt	0 0 0 0 0 0.192771 0.0361446 0.0180723 0.228916 0.0722892 0.174699 0.0421687 0 0.23494 0
abolition	0 0 0 0 0 0.144578 0.0301205 0.0060241 0.228916 0.0963855 0.186747 0.0542169 0 0.246988 0.0060241
amendment	0 0 0 0 0 0.259036 0.060241 0.0120482 0.186747 0.0843373 0.138554 0.060241 0.0060241 0.180723 0.0120482
anderson	0 0 0.0060241 0 0 0.216867 0.060241 0.0180723 0.23494 0.0301205 0.156627 0.060241 0 0.210843 0.0060241
argued	0 0 0 0 0 0 0 0 2.98193 0 0 0 0 0.0180723 0
attended	0 0 0 0 0 0.240964 0.0421687 0.0240964 0.246988 0.0542169 0.126506 0.0180723 0 0.246988 0
ballots	0 0 0 0 0 0.162651 0.060241 0.0180723 0.240964 0.0843373 0.162651 0.0481928 0.0060241 0.204819 0.0120482
bidder	0 0 0 0 0.0060241 0.228916 0.0180723 0.0240964 0.240964 0.108434 0.150602 0.0542169 0 0.168675 0
contributions	0 0.0240964 0 0 0 2.51205 0.0060241 0.0060241 0.0120482 0.325301 0.0180723 0.0120482 0.0542169 0.0301205 0
corporate	0 0 0 0 0 0.126506 0.0481928 0.0120482 0.283133 0.0843373 0.144578 0.0421687 0 0.259036 0
delivering	0.0060241 0 0.0120482 0.0240964 0 0.246988 0 0.0060241 0.789157 0.210843 0.506024 0.0542169 0.0783133 0.0301205 0.0361446
dominant	0.0120482 0 0.0060241 0.0180723 0 0.439759 0.0481928 0.060241 0.331325 0.114458 0.740964 0.0120482 0.126506 0.0421687 0.0481928
enacted	0 0.0060241 0.0120482 0.0301205 0.0120482 0.228916 0.0361446 0.0180723 0.783133 0.23494 0.512048 0.0421687 0.0120482 0.0542169 0.0180723
failing	0 0.0060241 0 0 0 0.162651 0.0421687 0.0301205 0.222892 0.126506 0.108434 0.0361446 0.0060241 0.259036 0
faulting	0 0.0060241 0 0 0 0.23494 0.0240964 0.0120482 0.259036 0.0662651 0.150602 0.0542169 0 0.192771 0
formally	0.0240964 0.0120482 0.0060241 0 0.0060241 0.138554 0.662651 0.0180723 0.0903614 0.0783133 0.283133 1.0241 0.0120482 0.0481928 0.596386
hall	0.0903614 0.0481928 0 0.0060241 0 0.0843373 0.668675 0.0060241 0.0301205 0.457831 0.259036 0.295181 0 0.0542169 0
impeachment	0 0 0 0 0.0060241 0.228916 0.0301205 0.0060241 0.192771 0.0542169 0.144578 0.0542169 0 0.277108 0.0060241
leaving	0 0 0 0.337349 0 0.228916 1.45783 0.0361446 0.180723 0.463855 0.060241 0.0421687 0.10241 0.0783133 0.0120482
lgbt	0 0 0 0 0 0.23494 0.0301205 0.0120482 0.174699 0.0783133 0.120482 0.0361446 0.0060241 0.301205 0.0060241
limit	0.0060241 0 0.0301205 0.0060241 0 1.1747 0.0722892 0.0060241 0.301205 0.0421687 0.295181 0.0060241 0.0180723 0.0180723 0.0240964
nominating	0 0.0060241 0 0 0.0120482 0.198795 0.0301205 0 0.198795 0.0783133 0.162651 0.0783133 0.0120482 0.216867 0.0060241
notice	0 0 0.0060241 0 0 1.54819 0.0060241 0 0.0180723 0.271084 0 0.13253 0 0.0180723 0
occupy	0 0 0 0 0 0.168675 0.0361446 0.0120482 0.23494 0.120482 0.126506 0.0301205 0.0120482 0.253012 0.0060241
outspoken	0 0 0 0 0 0.204819 0.0180723 0.0240964 0.277108 0.138554 0.114458 0.0240964 0 0.198795 0
perverse	0 0 0 0 0.0060241 0.174699 0.0240964 0.0060241 0.259036 0.120482 0.144578 0.0180723 0.0060241 0.240964 0
positioned	0 0 0 0 0 0.198795 0.0481928 0.0120482 0.289157 0.0481928 0.120482 0.0421687 0 0.240964 0
powerful	0 0 0 0 0.0903614 0.307229 0.0120482 0.0060241 0.114458 0.5 1.6747 0.0240964 0.0240964 0.0783133 2.16867
push	0 0 0 0 0 0.186747 0.0301205 0.0120482 0.204819 0.0722892 0.168675 0.0542169 0 0.26506 0.0060241
reduce	0.0060241 0.0301205 0.0120482 0.0421687 0 1.06024 0 0.0120482 0.277108 0.198795 0.0783133 1.20482 0 0.060241 0.0180723
reform	0 0 0 0.0060241 0 0.150602 0 0.0120482 0.855422 0.0361446 0.753012 0.186747 0 0 0
reformed	0 0.0120482 0 0 0 0.204819 0.0301205 0.0180723 0.216867 0.0843373 0.120482 0.0542169 0 0.259036 0
refugees	0 0 0 0.0060241 0 0.0060241 1.71687 0.0120482 0.331325 3.77108 0 0.0060241 0 0.150602 0
remarked	0 0 0.0240964 0 0 0.409639 0 0.10241 0.0421687 0.150602 0.210843 0.0060241 0.0120482 1.04217 0
removal	0.0120482 0.0060241 0.0240964 0.0060241 0.0060241 0.307229 0 0.10241 0.5 0.0421687 0.76506 0.108434 0.0361446 0.0481928 0.0361446
rocky	0 0 0 0 0 0.210843 0.0361446 0.0180723 0.246988 0.0903614 0.10241 0.0301205 0.0060241 0.259036 0
roots	0 0.0180723 0.0240964 0 0 1.14458 0.0060241 0.10241 0.156627 0 1.27711 0.0240964 0.120482 0.0301205 0.0963855
sake	0 0 0.0240964 0 0.0120482 0.433735 0.0240964 0.0783133 0.295181 0.186747 0.753012 0.0783133 0.0301205 0.0662651 0.0180723
sanctuary	0 0.0060241 0 0 0 0.150602 0.0421687 0.0120482 0.210843 0.0843373 0.162651 0.0662651 0 0.26506 0
sufficient	0 0.174699 0.0060241 0 0 0.0542169 0.506024 0.0120482 0.0903614 0.698795 0.108434 0.253012 0.0240964 0.0722892 0
sustained	0 0 0 0 0 0.210843 0.0481928 0.0421687 0.253012 0.0783133 0.144578 0.0301205 0 0.192771 0
tenure	0 0.0060241 0 0 0 0.126506 0.0542169 0.0060241 0.210843 0.0963855 0.168675 0.0542169 0.0060241 0.271084 0
torture	0.0301205 0 0.108434 0.0180723 0 0.746988 0.0120482 0.0060241 0.0542169 0.26506 0.295181 0.379518 0.0060241 0.0783133 0
tribune	0 0.0180723 0 0 0 0.23494 0.0662651 0.0180723 0.204819 0.0903614 0.138554 0.0301205 0 0.198795 0
turnout	0 0 0 0 0 0.253012 0 0 3.72892 0.0060241 0.0060241 0 0 0.0060241 0
utah	0 0 0 0 0 0.222892 0.0542169 0.0180723 0.23494 0.060241 0.210843 0.0542169 0.0060241 0.138554 0
wall	0 0 0 0.0120482 0 0.753012 0.0421687 0.174699 0.0240964 0.216867 0.433735 0 0.0060241 0.337349 0
wished	0 0.0060241 0.0301205 0.0060241 0.0120482 0.698795 0.0180723 0.0240964 0.325301 0.0903614 0.596386 0.114458 0.0120482 0.0542169 0.0120482
now	0 0 0 0 0.987952 0 0.0060241 0.0060241 0 0 0 0 0 0 0
abilities	0 0.0421687 0.060241 0 0.590361 0.0481928 0 0 0 0.0240964 0.192771 0.0180723 0.0240964 0 0
actual	0.0722892 0 0.0843373 0.0301205 0.060241 0.259036 0 0.0361446 0.0060241 0.0421687 1.38554 0.0120482 0.939759 0 0.0722892
akoaaozdtwbuzzfeed	0 0.0481928 0.0843373 0 0.554217 0.0421687 0 0 0 0.0542169 0.156627 0.0060241 0.0542169 0 0
allison	0 0.0180723 0.0542169 0 0.63253 0.0481928 0 0 0 0.0301205 0.174699 0.0060241 0.0361446 0 0
apologies	0 0.0361446 0.0963855 0 0.554217 0.0240964 0 0 0 0.0662651 0.186747 0.0060241 0.0301205 0 0
apologized	0 0.0662651 0.0843373 0.0060241 0.560241 0.0240964 0 0 0 0.0542169 0.150602 0.0060241 0.0481928 0 0
astronauts	0 0.0481928 0.0963855 0 0.60241 0.0180723 0 0 0 0.0481928 0.114458 0.0180723 0.0542169 0 0
backlash	0 0.0722892 0.0843373 0.0060241 0.548193 0.0662651 0 0 0 0.0120482 0.180723 0 0.0301205 0 0
backstabbing	0 0.060241 0.0662651 0 0.572289 0.0481928 0 0 0 0.0301205 0.150602 0.0060241 0.0662651 0 0
bicycles	0 0.0662651 0.0783133 0 0.5 0.0361446 0 0 0 0.0421687 0.180723 0 0.0963855 0 0
blueprint	0 0.0481928 0.0542169 0 0.5 0.0662651 0 0 0 0.060241 0.192771 0.0180723 0.060241 0 0
brain	0 0.192771 0.0240964 0.0060241 0.909639 0.186747 0.0060241 0.0240964 0 0.060241 0.355422 0.060241 0.156627 0 0.0180723
broadwayblack	0.0060241 0.0301205 0.108434 0.0060241 0.524096 0.0662651 0 0 0 0.0722892 0.150602 0 0.0361446 0 0
bushing	0 0.0301205 0.0542169 0 0.590361 0.0542169 0 0 0 0.0240964 0.174699 0 0.0722892 0 0
cabin	0 0.0662651 0.0361446 0.0060241 0.566265 0.0481928 0 0 0 0.0180723 0.186747 0 0.0662651 0.0060241 0
camera	0.0180723 0.409639 0.0301205 0.0060241 0.0481928 0.0180723 0.0662651 0.0180723 0.0120482 0.0903614 2.26506 0.0180723 0 0 0
canaveral	0 0.0421687 0.0481928 0 0.638554 0.0542169 0 0 0 0.0301205 0.126506 0.0060241 0.0542169 0 0
carpet	0.0060241 0.060241 0.0903614 0 0.596386 0.0361446 0 0 0 0.0180723 0.138554 0 0.0542169 0 0
carssowhite’s	0.0060241 0.060241 0.0903614 0 0.560241 0.0361446 0 0 0 0.0421687 0.144578 0.0120482 0.0481928 0 0
celebrating	0.0060241 0.0180723 0.0783133 0.0060241 0.554217 0.0421687 0 0 0 0.0783133 0.186747 0 0.0301205 0 0
challenger	0 0.10241 0.0662651 0 0.506024 0.0542169 0 0 0 0.0421687 0.204819 0.0060241 0.0180723 0 0
chasing	0 0.0903614 0.0843373 0 0.560241 0.0180723 0 0 0 0.0301205 0.198795 0.0060241 0.0120482 0 0
compare	0.0060241 0.0120482 0.0843373 0.0240964 0.108434 0.240964 0.0120482 0.0180723 0 0.0843373 1.10241 0.0963855 0.156627 0 0.0542169
confused	0 0.0722892 0.0963855 0.0060241 0.590361 0.0240964 0 0 0 0.0120482 0.168675 0.0060241 0.0240964 0 0
congratulations	0 0.156627 0.0481928 0 1.61446 0 0 0 0 0.0662651 0.0722892 0 0.0240964 0 0.0180723
crossed	0 0.0060241 0.210843 0.0120482 0.060241 0.198795 0.674699 0.0060241 0 3.81928 0.0060241 0.0060241 0 0 0
deer	0.0060241 0.0542169 0.0783133 0 0.536145 0.0421687 0 0 0 0.0240964 0.246988 0 0.0120482 0 0
deficit	0.0120482 0.0421687 0.0783133 0 0.566265 0.060241 0 0 0 0.0361446 0.168675 0.0180723 0.0180723 0 0
diverse’	0 0.0361446 0.0722892 0 0.536145 0.0421687 0 0 0 0.0361446 0.222892 0.0120482 0.0421687 0 0
documented	0 0.0662651 0.0542169 0 0.518072 0.0481928 0 0 0 0.0421687 0.222892 0.0120482 0.0361446 0 0
doesn	0 0 0.825301 0.0120482 0.0903614 0.421687 0 0 0.0120482 0 3.33133 0.259036 0 0 0.0481928
double	0 0.277108 0.114458 0.0060241 0.138554 0.114458 0.73494 0.0301205 0.0060241 0.0783133 1.72289 1.62048 0.0783133 0 0.0783133
enlist	0.0120482 0.0542169 0.578313 0.0662651 0.156627 0.0903614 0 0 0 0.180723 0.596386 0.0662651 0.156627 0 0.0421687
entertained	0.0060241 0.0542169 0.126506 0 0.53012 0.0301205 0 0 0 0.0301205 0.168675 0.0060241 0.0481928 0 0
excluded	0 0.0421687 0.0301205 0 0.60241 0.0240964 0 0 0 0.0301205 0.198795 0.0120482 0.060241 0 0
exploded	0 0.0542169 0.0662651 0 0.596386 0.0481928 0 0 0 0.0240964 0.156627 0.0120482 0.0421687 0 0
fight	0.0060241 0.554217 0.108434 0 0.204819 0.475904 0.0903614 0.108434 0.060241 0.662651 0.180723 0.108434 0.427711 0 0.0120482
flops	0 0.0421687 0.0722892 0 0.590361 0.0542169 0 0 0 0.0361446 0.174699 0.0060241 0.0240964 0 0
follow	0.0240964 0.060241 0.0421687 0 0.246988 0.0843373 0.0481928 0.0060241 0 0.180723 4.27108 1.95783 0.0120482 0.060241 0.0060241
freaking	0 0.060241 0.0963855 0.0060241 0.590361 0.0301205 0 0 0 0.0542169 0.13253 0.0060241 0.0240964 0 0
garth	0 0.0783133 0.126506 0 0.60241 0.0421687 0 0 0 0.0180723 0.0963855 0.0060241 0.0301205 0 0
genders	0.0060241 0.0481928 0.114458 0 0.560241 0.0361446 0 0 0 0.0421687 0.120482 0.0060241 0.0662651 0 0
genre	0 0.0421687 0.126506 0 0.536145 0.0361446 0 0 0 0.0361446 0.150602 0 0.0662651 0.0060241 0
ghost	0 0.0361446 0.0662651 0 0.518072 0.0783133 0 0 0 0.0301205 0.204819 0.0060241 0.060241 0 0
grader	0 0.0481928 0.0722892 0 0.63253 0.0421687 0 0 0 0.0301205 0.13253 0 0.0421687 0 0
grandeur	0 0.0481928 0.0903614 0 0.536145 0.0421687 0 0 0 0.0481928 0.168675 0.0180723 0.0481928 0 0
hasn	0 0.0361446 0.0722892 0 0.608434 0.0301205 0 0 0 0.0240964 0.13253 0.0120482 0.0843373 0 0
hepburn	0.0060241 0.0481928 0.114458 0 0.524096 0.0542169 0 0.0060241 0 0.0421687 0.150602 0 0.0542169 0 0
heralded	0.0060241 0.0662651 0.060241 0 0.578313 0.0361446 0 0 0 0.0542169 0.150602 0.0060241 0.0421687 0 0
hesitate	0 0.0120482 0.0963855 0 0.572289 0.0421687 0 0 0 0.0361446 0.192771 0 0.0481928 0 0
humble	0.0481928 0.0060241 0.463855 0 0.126506 0.156627 0 0.0060241 0 0.10241 0.855422 0 0.210843 0 0.0240964
hunter	0 0.0722892 0.0481928 0.0060241 0.590361 0.0421687 0 0 0 0.0301205 0.150602 0.0060241 0.0542169 0 0
idea	0.0060241 0 0 0 0.0120482 0.0060241 0 0 0 0 5.91566 0 0.0060241 0 0.0542169
impassioned	0.0060241 0.0361446 0.10241 0 0.524096 0.060241 0 0 0 0.0421687 0.174699 0.0120482 0.0421687 0 0
involves	0 0.060241 0.060241 0 0.578313 0.0542169 0 0 0 0.0361446 0.144578 0.0240964 0.0421687 0 0
isn	0.0060241 0.0060241 0.0180723 0.0301205 0.0843373 0.144578 0 0 0 0.0722892 2.68675 0.0060241 0.439759 0 0.506024
jack	0.0240964 0.0060241 0.0060241 0.0060241 0.120482 0.343373 0 0 0 0.060241 0.825301 0.0180723 0.584337 0.0060241 0
jenna	0 0.0542169 0.0783133 0 0.584337 0.0421687 0 0 0 0.0361446 0.186747 0 0.0180723 0 0
katharine	0.0060241 0.060241 0.0662651 0 0.584337 0.0843373 0 0 0 0.0481928 0.108434 0.0120482 0.0301205 0 0
likes	0 0.060241 0.0542169 0 0.0903614 0.0301205 0.0060241 0.0180723 0.0301205 0.0481928 1.64458 0.0060241 0 0 0.0120482
lovers	0.0180723 0.0180723 0.0301205 0.0060241 0.144578 0 0.0240964 0.0361446 0 0.228916 0.0301205 0 1.46386 0 0
marginalized	0 0.0301205 0.0722892 0 0.566265 0.0421687 0 0 0 0.060241 0.168675 0 0.060241 0 0
mash	0.0120482 0.0060241 0 0.0180723 0.0903614 0.0421687 0 0.0180723 0 0.126506 1.53614 0.0120482 0.138554 0 0
master	0 0.253012 0.060241 0.0361446 1.18675 0.0481928 0.0060241 0 0.0120482 0.0722892 0.240964 0.0120482 0.0481928 0 0.0240964
merited	0 0.0783133 0.0843373 0 0.608434 0.0301205 0 0 0 0.0301205 0.13253 0 0.0361446 0 0
mistake	0 0.0240964 0.0783133 0 0.620482 0.0662651 0 0 0 0.060241 0.10241 0 0.0481928 0 0
nicholson	0.0120482 0.0421687 0.0722892 0 0.590361 0.0481928 0 0.0060241 0 0.0120482 0.162651 0.0120482 0.0421687 0 0
nonexistent	0 0.0481928 0.0783133 0 0.53012 0.0662651 0 0 0 0.0421687 0.210843 0 0.0240964 0 0
notable	0.0060241 0.060241 0.0722892 0 0.560241 0.0361446 0 0 0 0.0301205 0.174699 0 0.060241 0 0
notorious	0.0120482 0.0120482 0.0060241 0 0.150602 0 0.0120482 0.0240964 0 0.373494 0.0301205 0 1.37952 0 0
orientations	0.0060241 0.0481928 0.0481928 0.0060241 0.596386 0.0662651 0 0 0 0.0481928 0.168675 0.0060241 0.0060241 0 0
overrated	0 0.108434 0.0722892 0 0.542169 0.0361446 0 0 0 0.0662651 0.13253 0.0060241 0.0361446 0 0
pad	0.0060241 0.0240964 0.10241 0 0.578313 0.0361446 0 0 0 0.0180723 0.180723 0.0060241 0.0481928 0 0
permeated	0 0.0481928 0.0722892 0 0.542169 0.0301205 0 0 0 0.0301205 0.222892 0.0060241 0.0481928 0 0
playground	0 0.0421687 0.0722892 0 0.620482 0.0240964 0 0 0 0.0481928 0.138554 0.0060241 0.0481928 0 0
pledged	0 0.0542169 0.138554 0 0.614458 0.0240964 0 0 0 0.0120482 0.120482 0 0.0361446 0 0
profitable	0.0060241 0.0421687 0.108434 0 0.463855 0.0421687 0 0 0 0.0542169 0.186747 0.0120482 0.0843373 0 0
proposition	0 0.0722892 0.0481928 0 0.590361 0.0421687 0 0 0 0.0361446 0.150602 0.0240964 0.0361446 0 0
reaction	0 0.0361446 0.0722892 0 0.596386 0.0361446 0 0 0 0.0361446 0.156627 0.0120482 0.0542169 0 0
realized	0 0.0783133 0.060241 0 0.608434 0.0361446 0 0 0 0.0361446 0.144578 0.0120482 0.0240964 0 0
reasons	0 0 0.0120482 0.0180723 0 0 0 0.0361446 0 0 4.87349 0.0060241 0.0301205 0 0.0240964
rebuffing	0 0.0481928 0.108434 0 0.584337 0.0481928 0 0.0060241 0 0.0301205 0.138554 0.0060241 0.0301205 0 0
recognizing	0.0060241 0.060241 0.0783133 0 0.596386 0.0421687 0 0 0 0.0481928 0.150602 0.0060241 0.0120482 0 0
recruiting	0 0.060241 0.0481928 0 0.578313 0.0421687 0 0 0 0.0421687 0.192771 0.0180723 0.0180723 0 0
regret	0.0060241 0.0240964 0.0361446 0 0.451807 0.0783133 0 0.0843373 0.0903614 0.849398 0.0903614 0.0060241 0.0180723 0.26506 0
rent	0.0060241 0.0060241 0.198795 0.0240964 0.114458 0.13253 0.0120482 0.0180723 0.0060241 0.060241 1.10843 0.0060241 0.277108 0 0.0301205
repartee	0 0.060241 0.10241 0 0.548193 0.0481928 0 0 0 0.0421687 0.144578 0.0180723 0.0361446 0 0
rode	0 0.0481928 0.0903614 0.0060241 0.614458 0.0421687 0 0 0 0.0240964 0.150602 0.0060241 0.0120482 0.0060241 0
row	0 0.0361446 0.060241 0 0.644578 0.0240964 0 0 0 0.0542169 0.13253 0.0060241 0.0361446 0.0060241 0
schroeder	0.0060241 0.0783133 0.0662651 0 0.566265 0.0421687 0 0 0 0.0180723 0.186747 0.0060241 0.0301205 0 0
seasons	0 0.0120482 1.44578 0 0.144578 0.0903614 0 0 0 0.210843 0.0180723 0 0.0120482 0.0662651 0
shaking	0.0060241 0.0542169 0.0662651 0 0.548193 0.0421687 0 0 0 0.060241 0.162651 0 0.060241 0 0
shipwreck	0 0.0903614 0.0542169 0 0.524096 0.0542169 0 0 0 0.0301205 0.180723 0.0060241 0.060241 0 0
shower	0 0.180723 0.0783133 0 0.0662651 0.0662651 0 0.0120482 0.0361446 0.0301205 1.51807 0.0060241 0.0060241 0 0
shutout	0 0.0421687 0.0843373 0 0.596386 0.0301205 0 0 0 0.0421687 0.168675 0 0.0361446 0 0
shuttle	0 0.0481928 0.0722892 0 0.596386 0.0301205 0 0 0 0.0060241 0.204819 0.0240964 0.0180723 0 0
slide	0 0.0361446 0.0542169 0 0.578313 0.0481928 0 0 0 0.060241 0.198795 0.0060241 0.0180723 0 0
solved	0 0.0542169 0.0722892 0 0.566265 0.0240964 0 0 0 0.0481928 0.192771 0 0.0421687 0 0
sparked	0.0060241 0.0722892 0.060241 0 0.578313 0.0481928 0 0 0 0.0120482 0.192771 0.0060241 0.0240964 0 0
standouts	0 0.060241 0.0542169 0 0.60241 0.0240964 0 0 0 0.0481928 0.168675 0.0120482 0.0240964 0.0060241 0
studios	0 0.0361446 0.0722892 0 0.596386 0.0421687 0 0 0 0.0361446 0.174699 0.0180723 0.0240964 0 0
successes	0 0.060241 0.0843373 0 0.542169 0.0481928 0 0 0 0.0542169 0.156627 0.0060241 0.0481928 0 0
surely	0 0 1.14458 0.0301205 0.108434 0.0240964 0 0 0 0.0180723 0.560241 0.10241 0.0120482 0 0
tale	0.0060241 0.0361446 0.0662651 0 0.662651 0.0240964 0 0 0 0.0361446 0.13253 0.0060241 0.0301205 0 0
tally	0 0.0421687 0.0783133 0 0.433735 0.373494 0.0843373 0 0.240964 0.36747 0.126506 0 0.0240964 0.228916 0
teacher	0 0.060241 0 0 1.04217 0 0.0120482 0.0060241 0 0.0843373 0.692771 0.0120482 0.0783133 0.0060241 0.0060241
terrible	0.0060241 0.0301205 0.0421687 0 0.0662651 0.475904 0.0060241 0 0 0.295181 2.6747 0.0963855 0.283133 0 0.0240964
tweet	0 0 0.0722892 0 1.71687 0 0 0 0 0.0060241 0.162651 0 0.0240964 0 0.0180723
tweeting	0.0060241 0.060241 0.108434 0 0.566265 0.0361446 0 0 0 0.0240964 0.162651 0 0.0361446 0 0
understatement	0 0.0662651 0.0903614 0 0.596386 0.0481928 0 0 0 0.0120482 0.126506 0 0.060241 0 0
universe	0 0.060241 0.0843373 0 0.560241 0.0301205 0 0 0 0.0361446 0.186747 0.0120482 0.0301205 0 0
vacant	0.0120482 0.0421687 0.0783133 0.0060241 0.566265 0.0301205 0 0 0 0.0662651 0.150602 0 0.0481928 0 0
virtually	0 0.0722892 0.0783133 0 0.481928 0.0662651 0 0.0060241 0 0.0542169 0.186747 0.0120482 0.0421687 0 0
visible	0.0120482 0.0180723 0.0843373 0.0120482 0.0843373 0.590361 0.0060241 0.0120482 0 0.162651 0.680723 0.0421687 0.253012 0.0361446 0.0060241
walls	0 0.0240964 0.0783133 0 0.578313 0.0301205 0 0 0 0.0240964 0.210843 0.0120482 0.0421687 0 0
whimsical	0 0.0903614 0.0843373 0 0.542169 0.0361446 0 0 0 0.0361446 0.162651 0.0120482 0.0361446 0 0
withering	0 0.0301205 0.0481928 0 0.620482 0.0361446 0 0 0 0.0301205 0.186747 0.0060241 0.0421687 0 0
worrisome	0 0.0361446 0.0903614 0 0.590361 0.0240964 0 0 0 0.0361446 0.162651 0.0180723 0.0421687 0 0
‘not	0 0.060241 0.0722892 0 0.572289 0.0240964 0 0 0 0.0361446 0.186747 0.0120482 0.0361446 0 0
accomplish	0.0060241 0 0 0.144578 0 0.475904 0.0722892 0.554217 0.126506 0 0.289157 0.283133 0.0120482 0 0.0361446
administrations	0 0 0.0361446 0.0662651 0 0.0843373 0.114458 0.150602 0.246988 0.10241 0.0843373 0.114458 0 0 0
